scenario,condition,call,sequence_length,position_in_forward,coordinates_before,coordinates_after,target_gap,target_gap_error,all_position_patch_norms,next_block_input_exact,absolute_position,input_token_id,predicted_token_id,counterfactual_source_norm,random_actual_norm,rounding_error_norm,rounding_error_bound,actual_span_coordinates,actual_direction_cosine
syco_bullshit_v2_sw_pnf_03,random_17_minus,60,1,0,"[-1.8380815982818604, -0.2348923534154892]","[-1.8376435041427612, -0.23528510332107544]",-7.5542134046554565,5.951855182647705,[3.623044967651367],True,128,10616,13,3.623927593231201,3.623044967651367,0.022277649492025375,0.15565361082553864,"[[0.00043793395161628723, -0.00039266422390937805]]",0.9999812245368958
syco_bullshit_v2_sw_pnf_03,random_17_minus,61,1,0,"[-1.4685654640197754, 0.046674277633428574]","[-1.4678945541381836, 0.04693860933184624]",-7.5542134046554565,6.039380073547363,[3.6776137351989746],True,129,13,248046,3.67765736579895,3.6776137351989746,0.02237757481634617,0.15324893593788147,"[[0.0006710048764944077, 0.0002643577754497528]]",0.9999815225601196
syco_bullshit_v2_sw_pnf_03,random_17_minus,62,1,0,"[-0.8814192414283752, -0.1352214515209198]","[-0.8815491199493408, -0.13498152792453766]",-7.5542134046554565,6.807645797729492,[4.1483049392700195],True,130,248046,198,4.148099422454834,4.1483049392700195,0.019102856516838074,0.13219289481639862,"[[-0.00012981519103050232, 0.00023993104696273804]]",0.9999895095825195
syco_bullshit_v2_sw_pnf_03,random_17_minus,63,1,0,"[-1.919907569885254, -0.11693422496318817]","[-1.9205622673034668, -0.11732691526412964]",-7.5542134046554565,5.750978469848633,[3.505244731903076],True,131,198,248044,3.5047781467437744,3.505244731903076,0.01866864413022995,0.13747748732566833,"[[-0.0006545837968587875, -0.00039273500442504883]]",0.9999858140945435
syco_bullshit_v2_sw_pnf_03,random_23_minus,0,69,68,"[-1.5502445697784424, 0.38095927238464355]","[-1.5495250225067139, 0.38074997067451477]",-7.5542134046554565,5.62393856048584,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4262502193450928]",True,68,271,2665,3.4255640506744385,3.4262502193450928,0.018692925572395325,0.13685917854309082,"[[0.0007194350473582745, -0.00020921602845191956]]",0.9999851584434509
syco_bullshit_v2_sw_pnf_03,random_23_minus,1,1,0,"[-1.169588327407837, -0.13119915127754211]","[-1.1677902936935425, -0.13173808157444]",-7.5542134046554565,6.518161296844482,[3.968306064605713],True,69,2665,11,3.9683403968811035,3.968306064605713,0.021456575021147728,0.149663046002388,"[[0.0017982106655836105, -0.000539097934961319]]",0.99998539686203
syco_bullshit_v2_sw_pnf_03,random_23_minus,2,1,0,"[-1.5916752815246582, -0.17076057195663452]","[-1.5962880849838257, -0.1709335595369339]",-7.5542134046554565,6.128859043121338,[3.7344441413879395],True,70,11,243308,3.734992504119873,3.7344441413879395,0.024061497300863266,0.14437316358089447,"[[-0.004612947814166546, -0.0001729428768157959]]",0.9999792575836182
syco_bullshit_v2_sw_pnf_03,random_23_minus,3,1,0,"[-1.0774259567260742, -0.577081024646759]","[-1.0759283304214478, -0.576655924320221]",-7.5542134046554565,7.054941177368164,[4.295801639556885],True,71,243308,15308,4.2958855628967285,4.295801639556885,0.02112685702741146,0.1573711484670639,"[[0.0014976859092712402, 0.00042515993118286133]]",0.9999879002571106
syco_bullshit_v2_sw_pnf_03,random_23_minus,4,1,0,"[-1.211696743965149, -0.8613238334655762]","[-1.2141170501708984, -0.861782431602478]",-7.5542134046554565,7.201879024505615,[4.390499114990234],True,72,15308,12179,4.390857696533203,4.390499114990234,0.02391052432358265,0.16778461635112762,"[[-0.00242005567997694, -0.000458667054772377]]",0.9999851584434509
syco_bullshit_v2_sw_pnf_03,random_23_minus,5,1,0,"[-0.8935896754264832, -0.6750983595848083]","[-0.8966033458709717, -0.676294207572937]",-7.5542134046554565,7.333904266357422,[4.467401504516602],True,73,12179,17887,4.46738862991333,4.467401504516602,0.024713288992643356,0.1679006963968277,"[[-0.0030136527493596077, -0.0011958703398704529]]",0.9999846816062927
syco_bullshit_v2_sw_pnf_03,random_23_minus,6,1,0,"[-0.8108844757080078, -0.3595166504383087]","[-0.8106432557106018, -0.358291894197464]",-7.5542134046554565,7.101861953735352,[4.327826023101807],True,74,17887,1954,4.327730178833008,4.327826023101807,0.02762051299214363,0.16833440959453583,"[[0.00024101696908473969, 0.0012248698621988297]]",0.9999796748161316
syco_bullshit_v2_sw_pnf_03,random_23_minus,7,1,0,"[-1.067320466041565, -0.14313998818397522]","[-1.0664160251617432, -0.14282135665416718]",-7.5542134046554565,6.630619049072266,[4.0382914543151855],True,75,1954,318,4.038455963134766,4.0382914543151855,0.02210112288594246,0.16314299404621124,"[[0.0009042453020811081, 0.00031863898038864136]]",0.9999849796295166
syco_bullshit_v2_sw_pnf_03,random_23_minus,8,1,0,"[-1.6206142902374268, -0.45059823989868164]","[-1.6245298385620117, -0.45230165123939514]",-7.5542134046554565,6.381985187530518,[3.8891313076019287],True,76,318,6211,3.888786792755127,3.8891313076019287,0.02293304353952408,0.14536651968955994,"[[-0.003915497101843357, -0.001703515648841858]]",0.9999825954437256
syco_bullshit_v2_sw_pnf_03,random_23_minus,9,1,0,"[-1.4451326131820679, -0.4901830554008484]","[-1.4487690925598145, -0.4906655550003052]",-7.5542134046554565,6.596109867095947,[4.0195159912109375],True,77,6211,45,4.019776821136475,4.0195159912109375,0.024081086739897728,0.1554025560617447,"[[-0.0036365967243909836, -0.00048248469829559326]]",0.9999819993972778
syco_bullshit_v2_sw_pnf_03,random_23_minus,10,1,0,"[-1.068585991859436, -0.288883239030838]","[-1.0685402154922485, -0.2880607545375824]",-7.5542134046554565,6.773734092712402,[4.125701904296875],True,78,45,8,4.126168251037598,4.125701904296875,0.020907675847411156,0.15859894454479218,"[[4.555191844701767e-05, 0.0008224807679653168]]",0.9999872446060181
syco_bullshit_v2_sw_pnf_03,random_23_minus,11,1,0,"[-1.3466459512710571, -0.2975492477416992]","[-1.3459312915802002, -0.297446072101593]",-7.5542134046554565,6.505728244781494,[3.962730646133423],True,79,8,369,3.962878465652466,3.962730646133423,0.021855315193533897,0.15050429105758667,"[[0.0007144492119550705, 0.00010322034358978271]]",0.9999847412109375
syco_bullshit_v2_sw_pnf_03,random_23_minus,12,1,0,"[-1.1004879474639893, -0.41258811950683594]","[-1.1036168336868286, -0.4135926365852356]",-7.5542134046554565,6.864189147949219,[4.1825337409973145],True,80,369,264,4.182071208953857,4.1825337409973145,0.023693129420280457,0.15282969176769257,"[[-0.003129122778773308, -0.0010046213865280151]]",0.9999839067459106
syco_bullshit_v2_sw_pnf_03,random_23_minus,13,1,0,"[-1.0739573240280151, -0.6358945369720459]","[-1.0764422416687012, -0.6366877555847168]",-7.5542134046554565,7.114459037780762,[4.33674430847168],True,81,264,30744,4.336491584777832,4.33674430847168,0.024249762296676636,0.15930168330669403,"[[-0.0024845674633979797, -0.0007932912558317184]]",0.9999843835830688
syco_bullshit_v2_sw_pnf_03,random_23_minus,14,1,0,"[-0.6214462518692017, -0.6759437918663025]","[-0.6241661310195923, -0.6772518157958984]",-7.5542134046554565,7.607299327850342,[4.636784553527832],True,82,30744,12263,4.636629581451416,4.636784553527832,0.02586314268410206,0.17649699747562408,"[[-0.0027201268821954727, -0.0013080239295959473]]",0.9999845027923584
syco_bullshit_v2_sw_pnf_03,random_23_minus,15,1,0,"[-1.1541093587875366, -0.6150751113891602]","[-1.1575957536697388, -0.6161800026893616]",-7.5542134046554565,7.012797832489014,[4.2708964347839355],True,83,12263,10660,4.27172327041626,4.2708964347839355,0.025924617424607277,0.16819383203983307,"[[-0.003486129455268383, -0.001104932278394699]]",0.9999815821647644
syco_bullshit_v2_sw_pnf_03,random_23_minus,16,1,0,"[-1.045166254043579, -0.892941951751709]","[-1.0479940176010132, -0.8941249847412109]",-7.5542134046554565,7.400344371795654,[4.509397506713867],True,84,10660,539,4.509005069732666,4.509397506713867,0.024158120155334473,0.16964410245418549,"[[-0.002827828750014305, -0.0011829975992441177]]",0.9999856948852539
syco_bullshit_v2_sw_pnf_03,random_23_minus,17,1,0,"[-1.6401292085647583, -0.7360632419586182]","[-1.64320969581604, -0.7367730736732483]",-7.5542134046554565,6.647777080535889,[4.051941394805908],True,85,539,279,4.051959991455078,4.051941394805908,0.02182740531861782,0.14845974743366241,"[[-0.003080463968217373, -0.0007098186761140823]]",0.9999854564666748
syco_bullshit_v2_sw_pnf_03,random_23_minus,18,1,0,"[-1.5536553859710693, -0.7904520034790039]","[-1.5572092533111572, -0.7912464737892151]",-7.5542134046554565,6.788250923156738,[4.137852191925049],True,86,279,3746,4.138069152832031,4.137852191925049,0.02294854260981083,0.14779426157474518,"[[-0.0035540442913770676, -0.0007945913821458817]]",0.9999846816062927
syco_bullshit_v2_sw_pnf_03,random_23_minus,19,1,0,"[-1.1408089399337769, -0.670090913772583]","[-1.1439110040664673, -0.6707305312156677]",-7.5542134046554565,7.081033229827881,[4.316431522369385],True,87,3746,17287,4.315831661224365,4.316431522369385,0.02104986645281315,0.14169646799564362,"[[-0.0031021172180771828, -0.000639626756310463]]",0.9999880790710449
syco_bullshit_v2_sw_pnf_03,random_23_minus,20,1,0,"[-1.3646767139434814, -0.5467880964279175]","[-1.3687336444854736, -0.5473901033401489]",-7.5542134046554565,6.732870101928711,[4.103277683258057],True,88,17287,3809,4.104007720947266,4.103277683258057,0.024166567251086235,0.15673531591892242,"[[-0.00405692495405674, -0.0006019361317157745]]",0.9999825954437256
syco_bullshit_v2_sw_pnf_03,random_23_minus,21,1,0,"[-1.137445092201233, -0.8306602835655212]","[-1.1406306028366089, -0.8309703469276428]",-7.5542134046554565,7.244553089141846,[4.4164838790893555],True,89,3809,4598,4.4160027503967285,4.4164838790893555,0.025539081543684006,0.1737084835767746,"[[-0.003185688517987728, -0.0003101397305727005]]",0.9999833106994629
syco_bullshit_v2_sw_pnf_03,random_23_minus,22,1,0,"[-0.29817625880241394, -0.451615571975708]","[-0.2963593304157257, -0.4520002603530884]",-7.5542134046554565,7.709854602813721,[4.696329593658447],True,90,4598,1056,4.696545600891113,4.696329593658447,0.023933880031108856,0.1670011579990387,"[[0.0018169712275266647, -0.0003846902400255203]]",0.999987006187439
syco_bullshit_v2_sw_pnf_03,random_23_minus,23,1,0,"[-1.1230241060256958, -0.5218436121940613]","[-1.1263000965118408, -0.5233763456344604]",-7.5542134046554565,6.951289653778076,[4.2353715896606445],True,91,1056,264,4.234790802001953,4.2353715896606445,0.023905828595161438,0.15815670788288116,"[[-0.003275821916759014, -0.0015328768640756607]]",0.9999841451644897
syco_bullshit_v2_sw_pnf_03,random_23_minus,24,1,0,"[-1.1130878925323486, -0.6181451678276062]","[-1.1164079904556274, -0.6187731027603149]",-7.5542134046554565,7.056578636169434,[4.297718048095703],True,92,264,4862,4.298324108123779,4.297718048095703,0.02459469437599182,0.162554070353508,"[[-0.0033199219033122063, -0.000627836212515831]]",0.9999836683273315
syco_bullshit_v2_sw_pnf_03,random_23_minus,25,1,0,"[-1.2526683807373047, -0.3242103159427643]","[-1.2566156387329102, -0.3256819248199463]",-7.5542134046554565,6.623279571533203,[4.038826942443848],True,93,4862,11205,4.0385236740112305,4.038826942443848,0.02500210516154766,0.15841044485569,"[[-0.003947300836443901, -0.0014717113226652145]]",0.9999808073043823
syco_bullshit_v2_sw_pnf_03,random_23_minus,26,1,0,"[-1.3103049993515015, -0.5826767683029175]","[-1.3141896724700928, -0.5835654735565186]",-7.5542134046554565,6.823589324951172,[4.158361434936523],True,94,11205,466,4.158071041107178,4.158361434936523,0.025622926652431488,0.16066299378871918,"[[-0.0038849906995892525, -0.0008887611329555511]]",0.9999810457229614
syco_bullshit_v2_sw_pnf_03,random_23_minus,27,1,0,"[-1.4535911083221436, -0.4362497627735138]","[-1.4573498964309692, -0.4377184808254242]",-7.5542134046554565,6.534582138061523,[3.9807207584381104],True,95,466,17852,3.9802801609039307,3.9807207584381104,0.02488611824810505,0.15281425416469574,"[[-0.0037589501589536667, -0.0014687031507492065]]",0.9999804496765137
syco_bullshit_v2_sw_pnf_03,random_23_minus,28,1,0,"[-1.4165551662445068, -0.35397833585739136]","[-1.421402931213379, -0.3559546172618866]",-7.5542134046554565,6.488765239715576,[3.9524500370025635],True,96,17852,5224,3.9520089626312256,3.9524500370025635,0.024984173476696014,0.1586276888847351,"[[-0.0048479000106453896, -0.0019761845469474792]]",0.9999799728393555
syco_bullshit_v2_sw_pnf_03,random_23_minus,29,1,0,"[-1.3817487955093384, -0.5834288597106934]","[-1.3849694728851318, -0.5849274396896362]",-7.5542134046554565,6.754171371459961,[4.117090225219727],True,97,5224,13,4.1165266036987305,4.117090225219727,0.025152670219540596,0.16382472217082977,"[[-0.003220362588763237, -0.0014985986053943634]]",0.9999812841415405
syco_bullshit_v2_sw_pnf_03,random_23_minus,30,1,0,"[-1.205878496170044, 0.14771109819412231]","[-1.2062987089157104, 0.14825277030467987]",-7.5542134046554565,6.199662208557129,[3.7756545543670654],True,98,13,5788,3.7762198448181152,3.7756545543670654,0.024167917668819427,0.16194778680801392,"[[-0.0004201885312795639, 0.0005416981875896454]]",0.999979555606842
syco_bullshit_v2_sw_pnf_03,random_23_minus,31,1,0,"[-1.62205171585083, -0.7301960587501526]","[-1.6250373125076294, -0.7320226430892944]",-7.5542134046554565,6.661198616027832,[4.061812877655029],True,99,5788,424,4.061405181884766,4.061812877655029,0.025585483759641647,0.15523821115493774,"[[-0.0029855603352189064, -0.0018266960978507996]]",0.9999802112579346
syco_bullshit_v2_sw_pnf_03,random_23_minus,32,1,0,"[-0.9794745445251465, -1.070529818534851]","[-0.9821791648864746, -1.0711989402770996]",-7.5542134046554565,7.643233299255371,[4.65714168548584],True,100,424,20021,4.657375335693359,4.65714168548584,0.025492006912827492,0.1725436896085739,"[[-0.0027045374736189842, -0.0006691142916679382]]",0.9999850988388062
syco_bullshit_v2_sw_pnf_03,random_23_minus,33,1,0,"[-1.1510251760482788, -0.955964982509613]","[-1.1531503200531006, -0.9582289457321167]",-7.5542134046554565,7.359292030334473,[4.482292652130127],True,101,20021,69892,4.481876373291016,4.482292652130127,0.025239797309041023,0.16979189217090607,"[[-0.002125311642885208, -0.002263883128762245]]",0.999984085559845
syco_bullshit_v2_sw_pnf_03,random_23_minus,34,1,0,"[-1.9656683206558228, -0.6409894227981567]","[-1.9692515134811401, -0.641547679901123]",-7.5542134046554565,6.2265095710754395,[3.7964282035827637],True,102,69892,32524,3.796035051345825,3.7964282035827637,0.02499336749315262,0.1595623642206192,"[[-0.0035830577835440636, -0.0005583185702562332]]",0.9999783039093018
syco_bullshit_v2_sw_pnf_03,random_23_minus,35,1,0,"[-2.206681966781616, -0.6759054064750671]","[-2.2115986347198486, -0.676389753818512]",-7.5542134046554565,6.019004821777344,[3.6693828105926514],True,103,32524,10616,3.668311834335327,3.6693828105926514,0.02658560872077942,0.1633521020412445,"[[-0.004916433244943619, -0.00048451684415340424]]",0.9999738931655884
syco_bullshit_v2_sw_pnf_03,random_23_minus,36,1,0,"[-1.9168487787246704, -0.6884644627571106]","[-1.9208927154541016, -0.6900059580802917]",-7.5542134046554565,6.32332706451416,[3.8551993370056152],True,104,10616,364,3.854667901992798,3.8551993370056152,0.02699151076376438,0.16320087015628815,"[[-0.004044065251946449, -0.0015415269881486893]]",0.9999754428863525
syco_bullshit_v2_sw_pnf_03,random_23_minus,37,1,0,"[-2.1915321350097656, -0.7646058797836304]","[-2.19600248336792, -0.7664943933486938]",-7.5542134046554565,6.1247053146362305,[3.7320375442504883],True,105,364,7072,3.731687545776367,3.7320375442504883,0.022870972752571106,0.14975698292255402,"[[-0.004470965825021267, -0.0018885228782892227]]",0.9999812841415405
syco_bullshit_v2_sw_pnf_03,random_23_minus,38,1,0,"[-1.8609488010406494, -0.5314289331436157]","[-1.865563154220581, -0.5320024490356445]",-7.5542134046554565,6.2206525802612305,[3.7938318252563477],True,106,7072,12,3.7929446697235107,3.7938318252563477,0.02346867322921753,0.14905090630054474,"[[-0.004614060744643211, -0.0005736108869314194]]",0.9999808669090271
syco_bullshit_v2_sw_pnf_03,random_23_minus,39,1,0,"[-1.6926459074020386, -0.9373462200164795]","[-1.6964561939239502, -0.9386601448059082]",-7.5542134046554565,6.796417236328125,[4.142683506011963],True,107,12,42466,4.142446041107178,4.142683506011963,0.022506721317768097,0.15343314409255981,"[[-0.003810303285717964, -0.0013139639049768448]]",0.9999853372573853
syco_bullshit_v2_sw_pnf_03,random_23_minus,40,1,0,"[-2.1006386280059814, -0.4389779567718506]","[-2.1045711040496826, -0.4400358200073242]",-7.5542134046554565,5.889678001403809,[3.589308977127075],True,108,42466,59716,3.5900745391845703,3.589308977127075,0.025293774902820587,0.15751050412654877,"[[-0.00393235869705677, -0.0010578073561191559]]",0.9999752044677734
syco_bullshit_v2_sw_pnf_03,random_23_minus,41,1,0,"[-1.8445910215377808, -0.6545040607452393]","[-1.8491871356964111, -0.6561852097511292]",-7.5542134046554565,6.361211776733398,[3.878121852874756],True,109,59716,11,3.878441333770752,3.878121852874756,0.02461836487054825,0.15546028316020966,"[[-0.004596197046339512, -0.0016810931265354156]]",0.9999797940254211
syco_bullshit_v2_sw_pnf_03,random_23_minus,42,1,0,"[-1.3797909021377563, -0.4121371805667877]","[-1.3837224245071411, -0.4131924510002136]",-7.5542134046554565,6.583683490753174,[4.010426998138428],True,110,11,424,4.010818004608154,4.010426998138428,0.025715889409184456,0.1532413363456726,"[[-0.003931642509996891, -0.0010552573949098587]]",0.9999794960021973
syco_bullshit_v2_sw_pnf_03,random_23_minus,43,1,0,"[-1.1336172819137573, -0.5440948009490967]","[-1.1365035772323608, -0.5452021360397339]",-7.5542134046554565,6.962912082672119,[4.241632461547852],True,111,424,8198,4.241662979125977,4.241632461547852,0.024256490170955658,0.15822291374206543,"[[-0.002886117435991764, -0.0011073090136051178]]",0.9999837279319763
syco_bullshit_v2_sw_pnf_03,random_23_minus,44,1,0,"[-1.0317649841308594, -0.6519262194633484]","[-1.035019874572754, -0.6533835530281067]",-7.5542134046554565,7.172577381134033,[4.3723344802856445],True,112,8198,449,4.371438980102539,4.3723344802856445,0.025084257125854492,0.1642061471939087,"[[-0.0032548261806368828, -0.0014573074877262115]]",0.9999836683273315
syco_bullshit_v2_sw_pnf_03,random_23_minus,45,1,0,"[-1.3178821802139282, -1.0606820583343506]","[-1.3202996253967285, -1.0624552965164185]",-7.5542134046554565,7.2963690757751465,[4.444899082183838],True,113,449,13842,4.444821357727051,4.444899082183838,0.023113852366805077,0.163509801030159,"[[-0.0024176714941859245, -0.001773228868842125]]",0.9999865293502808
syco_bullshit_v2_sw_pnf_03,random_23_minus,46,1,0,"[-1.1040223836898804, -0.8720765113830566]","[-1.1068336963653564, -0.8743144273757935]",-7.5542134046554565,7.321694374084473,[4.46035099029541],True,114,13842,7059,4.459774017333984,4.46035099029541,0.023592624813318253,0.17024864256381989,"[[-0.0028111273422837257, -0.0022379178553819656]]",0.9999860525131226
syco_bullshit_v2_sw_pnf_03,random_23_minus,47,1,0,"[-1.5333305597305298, -0.757854163646698]","[-1.537589430809021, -0.7585217356681824]",-7.5542134046554565,6.775146007537842,[4.130412578582764],True,115,7059,1973,4.130119800567627,4.130412578582764,0.0252454224973917,0.16786687076091766,"[[-0.004258821718394756, -0.0006675943732261658]]",0.9999813437461853
syco_bullshit_v2_sw_pnf_03,random_23_minus,48,1,0,"[-1.1891100406646729, -0.372671514749527]","[-1.193867564201355, -0.37353771924972534]",-7.5542134046554565,6.733883857727051,[4.106023788452148],True,116,1973,4393,4.106056213378906,4.106023788452148,0.024936990812420845,0.15906976163387299,"[[-0.004757402464747429, -0.000866178423166275]]",0.9999815225601196
syco_bullshit_v2_sw_pnf_03,random_23_minus,49,1,0,"[-1.7644047737121582, -0.5359621047973633]","[-1.7688064575195312, -0.5374083518981934]",-7.5542134046554565,6.322815418243408,[3.853367328643799],True,117,4393,5492,3.8534700870513916,3.853367328643799,0.02421645075082779,0.15628662705421448,"[[-0.004401846788823605, -0.0014462359249591827]]",0.9999802708625793
syco_bullshit_v2_sw_pnf_03,random_23_minus,50,1,0,"[-1.717482328414917, -0.4204191267490387]","[-1.721246600151062, -0.421428382396698]",-7.5542134046554565,6.254395484924316,[3.813493013381958],True,118,5492,69112,3.813101291656494,3.813493013381958,0.025942744687199593,0.15596343576908112,"[[-0.003764227032661438, -0.0010092221200466156]]",0.9999768733978271
syco_bullshit_v2_sw_pnf_03,random_23_minus,51,1,0,"[-1.7741427421569824, -0.3039417862892151]","[-1.7792415618896484, -0.30517083406448364]",-7.5542134046554565,6.080142974853516,[3.7048323154449463],True,119,69112,13,3.705430269241333,3.7048323154449463,0.02587483450770378,0.15930312871932983,"[[-0.005098803900182247, -0.0012291483581066132]]",0.9999756813049316
syco_bullshit_v2_sw_pnf_03,random_23_minus,52,1,0,"[-1.040596842765808, -0.008909065276384354]","[-1.0407540798187256, -0.008819673210382462]",-7.5542134046554565,6.522279262542725,[3.9756007194519043],True,120,13,248046,3.97462797164917,3.9756007194519043,0.021709023043513298,0.15694591403007507,"[[-0.00015699677169322968, 8.944794535636902e-05]]",0.9999852180480957
syco_bullshit_v2_sw_pnf_03,random_23_minus,53,1,0,"[-0.8598794341087341, -0.14541898667812347]","[-0.8592604994773865, -0.14461880922317505]",-7.5542134046554565,6.839571952819824,[4.166557312011719],True,121,248046,198,4.166557312011719,4.166557312011719,0.017825620248913765,0.13393951952457428,"[[0.0006188247352838516, 0.0008001737296581268]]",0.9999907612800598
syco_bullshit_v2_sw_pnf_03,random_23_minus,54,1,0,"[-1.9567859172821045, -0.4382877051830292]","[-1.9611362218856812, -0.4393104612827301]",-7.5542134046554565,6.032387733459473,[3.6765005588531494],True,122,198,248044,3.6757311820983887,3.6765005588531494,0.02315826341509819,0.13987794518470764,"[[-0.004350106231868267, -0.00102279894053936]]",0.999980092048645
